dataset,query_id,query_path,query_label,join_size,sql_sha1
gpuqo_chain_small,16ac,postgres-gpuqo/scripts/databases/chain-small/queries/16ac.sql,,16,a8bfece04b1d945320cdb4bf73afe5a899d53253
gpuqo_chain_small,16ad,postgres-gpuqo/scripts/databases/chain-small/queries/16ad.sql,,16,b04de7cd2a4341da9ef48f66dfbacde31a6b3322
gpuqo_chain_small,16ae,postgres-gpuqo/scripts/databases/chain-small/queries/16ae.sql,,16,c6148e089e7c0c3d3d8bb2bfaaa29691aaa2a2ff
gpuqo_chain_small,16af,postgres-gpuqo/scripts/databases/chain-small/queries/16af.sql,,16,1ac206d9b8453be17c1dc223be762ebbbfb87b8d
gpuqo_chain_small,16ag,postgres-gpuqo/scripts/databases/chain-small/queries/16ag.sql,,16,c58ecfc1b36bb30e974cac5a9587a027ea0d53cd
gpuqo_chain_small,16ah,postgres-gpuqo/scripts/databases/chain-small/queries/16ah.sql,,16,52416b026e1fe1e0aaed9407ff20b6fbb7bedcdd
gpuqo_chain_small,16ai,postgres-gpuqo/scripts/databases/chain-small/queries/16ai.sql,,16,f72528b6d89cc380953571f3c70a66a01e0a99f9
gpuqo_chain_small,16aj,postgres-gpuqo/scripts/databases/chain-small/queries/16aj.sql,,16,42794425299e1ab0cebb51eb66f525985156ff8a
gpuqo_clique_small,02aa,postgres-gpuqo/scripts/databases/clique-small/queries/02aa.sql,,2,64b13c0b7cdf6695e89b06eab43e3d3d3141fadd
gpuqo_clique_small,02ab,postgres-gpuqo/scripts/databases/clique-small/queries/02ab.sql,,2,79c8a7e61aa60870cfb2f05129452eb4444654bc
gpuqo_clique_small,02ac,postgres-gpuqo/scripts/databases/clique-small/queries/02ac.sql,,2,3903590aa0882724e11aec5f9cffc01f0ee7689b
gpuqo_clique_small,02ad,postgres-gpuqo/scripts/databases/clique-small/queries/02ad.sql,,2,3795fc4ac5d64d6b8971b132fcd5e769e62f16a1
gpuqo_clique_small,02ae,postgres-gpuqo/scripts/databases/clique-small/queries/02ae.sql,,2,80f16296f7df8f05e1806f3f49345c0767fabd12
gpuqo_clique_small,02af,postgres-gpuqo/scripts/databases/clique-small/queries/02af.sql,,2,4eebf9f78e1b6b876488c99d14224723d4769575
gpuqo_clique_small,02ag,postgres-gpuqo/scripts/databases/clique-small/queries/02ag.sql,,2,0075f6b73b5df0e8cd4003d31dd14fd42537aea1
gpuqo_clique_small,02ah,postgres-gpuqo/scripts/databases/clique-small/queries/02ah.sql,,2,5ccce3ebe93f10dabaea6eb6dd8a13c6ff0a1f52
gpuqo_clique_small,02ai,postgres-gpuqo/scripts/databases/clique-small/queries/02ai.sql,,2,0e0461e4cd6227dc959cbdb08029920d11d271fd
gpuqo_clique_small,02aj,postgres-gpuqo/scripts/databases/clique-small/queries/02aj.sql,,2,51170265c4aa8696fd42a5dd93964d584ab9ef57
gpuqo_clique_small,03aa,postgres-gpuqo/scripts/databases/clique-small/queries/03aa.sql,,3,6bd5e0188145fa4ff47d4dd0f7341eab889ee367
gpuqo_clique_small,03ab,postgres-gpuqo/scripts/databases/clique-small/queries/03ab.sql,,3,ed06c74d651c08c969155ce43af2b5114880f355
gpuqo_clique_small,03ac,postgres-gpuqo/scripts/databases/clique-small/queries/03ac.sql,,3,cf9a0069df655b7ef55c6e6b87f961ddfdbb3c66
gpuqo_clique_small,03ad,postgres-gpuqo/scripts/databases/clique-small/queries/03ad.sql,,3,4b1be80b969254aa0ce7d9d63b5713289850b133
gpuqo_clique_small,03ae,postgres-gpuqo/scripts/databases/clique-small/queries/03ae.sql,,3,c25f92f928d964eab217be358a2853e3ea6c66b0
gpuqo_clique_small,03af,postgres-gpuqo/scripts/databases/clique-small/queries/03af.sql,,3,29e56405846f7f1a78542789a075a39c52f8e510
gpuqo_clique_small,03ag,postgres-gpuqo/scripts/databases/clique-small/queries/03ag.sql,,3,3cf3e231f5e21794643e4462bbedd0c434014901
gpuqo_clique_small,03ah,postgres-gpuqo/scripts/databases/clique-small/queries/03ah.sql,,3,d923d104d0eaa790a5c6ae0a3040cce424887d98
gpuqo_clique_small,03ai,postgres-gpuqo/scripts/databases/clique-small/queries/03ai.sql,,3,9385e9dffac285b8b603a179eff6300955c19677
gpuqo_clique_small,03aj,postgres-gpuqo/scripts/databases/clique-small/queries/03aj.sql,,3,ccd604dc959ce15e987a5d1a6270982a8170b93b
gpuqo_clique_small,04aa,postgres-gpuqo/scripts/databases/clique-small/queries/04aa.sql,,4,4ba251a47b7440c5927ff4155713af108afa2faa
gpuqo_clique_small,04ab,postgres-gpuqo/scripts/databases/clique-small/queries/04ab.sql,,4,a920ed100d8512f5884ff7bc33c61f519c934e73
gpuqo_clique_small,04ac,postgres-gpuqo/scripts/databases/clique-small/queries/04ac.sql,,4,0a0a0be7249520c6406d2088f8c2f999fbad29a6
gpuqo_clique_small,04ad,postgres-gpuqo/scripts/databases/clique-small/queries/04ad.sql,,4,370629523843ca58146e375b424e283e7e59c97c
gpuqo_clique_small,04ae,postgres-gpuqo/scripts/databases/clique-small/queries/04ae.sql,,4,622335eaba81545bbe71a630b052d89086fcb63d
gpuqo_clique_small,04af,postgres-gpuqo/scripts/databases/clique-small/queries/04af.sql,,4,3a7215fae84f65ca7e75afa501e05cbf898cc652
gpuqo_clique_small,04ag,postgres-gpuqo/scripts/databases/clique-small/queries/04ag.sql,,4,63c571c8ff90793b33c03dd01b46f645731f755d
gpuqo_clique_small,04ah,postgres-gpuqo/scripts/databases/clique-small/queries/04ah.sql,,4,f064ad39d6c110907d302220710ece4862c748da
gpuqo_clique_small,04ai,postgres-gpuqo/scripts/databases/clique-small/queries/04ai.sql,,4,43dc5347b4358e5b289947516d2b83a66f598095
gpuqo_clique_small,04aj,postgres-gpuqo/scripts/databases/clique-small/queries/04aj.sql,,4,516d04ec4ff8aead2264348b65d74a4407e7d16a
gpuqo_clique_small,05aa,postgres-gpuqo/scripts/databases/clique-small/queries/05aa.sql,,5,3313791f2373829e5574834a109df4b00a1caeb5
gpuqo_clique_small,05ab,postgres-gpuqo/scripts/databases/clique-small/queries/05ab.sql,,5,e1ad21dbe240ce04bdfaf39d445517c229222205
gpuqo_clique_small,05ac,postgres-gpuqo/scripts/databases/clique-small/queries/05ac.sql,,5,5cf8074b40d5443776304fa2f746882d21a32cea
gpuqo_clique_small,05ad,postgres-gpuqo/scripts/databases/clique-small/queries/05ad.sql,,5,c17e15acc2a1502c91d6665b9ec0ed6ac8048895
gpuqo_clique_small,05ae,postgres-gpuqo/scripts/databases/clique-small/queries/05ae.sql,,5,f16113861f65619c9c4d1ffa839e7feee7bea35a
gpuqo_clique_small,05af,postgres-gpuqo/scripts/databases/clique-small/queries/05af.sql,,5,901678f30002374320770afec673684546ae0fda
gpuqo_clique_small,05ag,postgres-gpuqo/scripts/databases/clique-small/queries/05ag.sql,,5,621b0c01066584aa4d87ead369a60d3b0130cb41
gpuqo_clique_small,05ah,postgres-gpuqo/scripts/databases/clique-small/queries/05ah.sql,,5,312e3e8300906c0189b2284986de9f9659e1c686
gpuqo_clique_small,05ai,postgres-gpuqo/scripts/databases/clique-small/queries/05ai.sql,,5,1d67784c6eeaef30fcf06c2f0f0ceaf36947a783
gpuqo_clique_small,05aj,postgres-gpuqo/scripts/databases/clique-small/queries/05aj.sql,,5,4595c78bbd9d991f1923f2fb12d47e83dece05b7
gpuqo_clique_small,06aa,postgres-gpuqo/scripts/databases/clique-small/queries/06aa.sql,,6,60af824eeb858fc0639d3b52867a9bac66653b06
gpuqo_clique_small,06ab,postgres-gpuqo/scripts/databases/clique-small/queries/06ab.sql,,6,b65a2bd052f575428fa5e9a8020f258d1305ec13
gpuqo_clique_small,06ac,postgres-gpuqo/scripts/databases/clique-small/queries/06ac.sql,,6,0a7a10da88327a97c0aabbe24babd539335d5fc5
gpuqo_clique_small,06ad,postgres-gpuqo/scripts/databases/clique-small/queries/06ad.sql,,6,55dd33b9494101002342f16d55189854949ebe22
gpuqo_clique_small,06ae,postgres-gpuqo/scripts/databases/clique-small/queries/06ae.sql,,6,270f656de26d5e106f987b21afd528ec4510520b
gpuqo_clique_small,06af,postgres-gpuqo/scripts/databases/clique-small/queries/06af.sql,,6,981e35dd4b05628614d5bf36609fec396f216180
gpuqo_clique_small,06ag,postgres-gpuqo/scripts/databases/clique-small/queries/06ag.sql,,6,9cf3666a8527af6f05fae82dbc54e7e2a6d08a77
gpuqo_clique_small,06ah,postgres-gpuqo/scripts/databases/clique-small/queries/06ah.sql,,6,4e478f1d7a2158718cabe6aa4a34845a2cf508cc
gpuqo_clique_small,06ai,postgres-gpuqo/scripts/databases/clique-small/queries/06ai.sql,,6,7981bfd95c0b5730d97eb14bbc47ba7fd90fe556
gpuqo_clique_small,06aj,postgres-gpuqo/scripts/databases/clique-small/queries/06aj.sql,,6,c4670175d6a099d47c98a77ebb366a3f9931e1cf
gpuqo_clique_small,07aa,postgres-gpuqo/scripts/databases/clique-small/queries/07aa.sql,,7,747012b721c095d4f6a5bbfe0b26ddf15165566c
gpuqo_clique_small,07ab,postgres-gpuqo/scripts/databases/clique-small/queries/07ab.sql,,7,fb462702f64fa51349c7fac5336d52a53e6e8c01
gpuqo_clique_small,07ac,postgres-gpuqo/scripts/databases/clique-small/queries/07ac.sql,,7,6dde1a823af3ed7b1a91e802967e61625c1b6572
gpuqo_clique_small,07ad,postgres-gpuqo/scripts/databases/clique-small/queries/07ad.sql,,7,a6e1bc3ca50e1f8456953877aff201d9895cd0d2
gpuqo_clique_small,07ae,postgres-gpuqo/scripts/databases/clique-small/queries/07ae.sql,,7,36f5d81275f8b0f3bbe7a1dbb3b7e674f9ea2535
gpuqo_clique_small,07af,postgres-gpuqo/scripts/databases/clique-small/queries/07af.sql,,7,b9240bc4eabbc267320be020fb3fd567fa91e38b
gpuqo_clique_small,07ag,postgres-gpuqo/scripts/databases/clique-small/queries/07ag.sql,,7,4bda54d7d6ab6e1ea7cc5c18fbc3a23b11bf510e
gpuqo_clique_small,07ah,postgres-gpuqo/scripts/databases/clique-small/queries/07ah.sql,,7,d9f32edfad1b728165d57bfa54d14ed2089aa4dd
gpuqo_clique_small,07ai,postgres-gpuqo/scripts/databases/clique-small/queries/07ai.sql,,7,0c147e159dcd96410986604358cff75e6622c4bb
gpuqo_clique_small,07aj,postgres-gpuqo/scripts/databases/clique-small/queries/07aj.sql,,7,7a3637e7316a5e55a4df46b0d39684981b5ad7c4
gpuqo_clique_small,08aa,postgres-gpuqo/scripts/databases/clique-small/queries/08aa.sql,,8,9f3f9c1b650ee3bc9f0d28016c31359824d3c299
gpuqo_clique_small,08ab,postgres-gpuqo/scripts/databases/clique-small/queries/08ab.sql,,8,44dc467301334085435334fa87c54f75f6294146
gpuqo_clique_small,08ac,postgres-gpuqo/scripts/databases/clique-small/queries/08ac.sql,,8,37cc8166a5ebdae82ed9f72a5bd3b367e54a4b98
gpuqo_clique_small,08ad,postgres-gpuqo/scripts/databases/clique-small/queries/08ad.sql,,8,bbc936a20afded302b90740d1f138b32370c78e5
gpuqo_clique_small,08ae,postgres-gpuqo/scripts/databases/clique-small/queries/08ae.sql,,8,5b9e5519f5bec95167f1666070bf6c8295dd6779
gpuqo_clique_small,08af,postgres-gpuqo/scripts/databases/clique-small/queries/08af.sql,,8,d61f6d68eddb3c965131debbaea422c61c0290a0
gpuqo_clique_small,08ag,postgres-gpuqo/scripts/databases/clique-small/queries/08ag.sql,,8,1916c20d0a1e64e2ea22c8ed50c247f6576e5f8b
gpuqo_clique_small,08ah,postgres-gpuqo/scripts/databases/clique-small/queries/08ah.sql,,8,2f3dbc006dd314118d86f64dcc5babf64d92cb84
gpuqo_clique_small,08ai,postgres-gpuqo/scripts/databases/clique-small/queries/08ai.sql,,8,c72bf766eab311c322d38cd69c5b3647588f9686
gpuqo_clique_small,08aj,postgres-gpuqo/scripts/databases/clique-small/queries/08aj.sql,,8,0ee22d00fd3f54ae07c1780dbec00f9f48879db4
gpuqo_clique_small,09aa,postgres-gpuqo/scripts/databases/clique-small/queries/09aa.sql,,9,64820805b1934f61507296a1d23c917389f64200
gpuqo_clique_small,09ab,postgres-gpuqo/scripts/databases/clique-small/queries/09ab.sql,,9,6747c2c4eba3d76de01dcac121325fbdda238c5d
gpuqo_clique_small,09ac,postgres-gpuqo/scripts/databases/clique-small/queries/09ac.sql,,9,dc7a10cf1d09669dc99ea1a8dab6553c7b0945fb
gpuqo_clique_small,09ad,postgres-gpuqo/scripts/databases/clique-small/queries/09ad.sql,,9,3d34b49f06e18486ca43797e1b8ecfce6d7f898d
gpuqo_clique_small,09ae,postgres-gpuqo/scripts/databases/clique-small/queries/09ae.sql,,9,ca9d3fd9741c551b6f03a1c1dd7a8594c2cd45e9
gpuqo_clique_small,09af,postgres-gpuqo/scripts/databases/clique-small/queries/09af.sql,,9,fb993fbafeb521e2cc69664c5d9ef725b4d3b8ac
gpuqo_clique_small,09ag,postgres-gpuqo/scripts/databases/clique-small/queries/09ag.sql,,9,c7e005c7cb42baf3791e7e4f6848122411818e03
gpuqo_clique_small,09ah,postgres-gpuqo/scripts/databases/clique-small/queries/09ah.sql,,9,6d06a775e497662580556c148d461ee948bdd6e2
gpuqo_clique_small,09ai,postgres-gpuqo/scripts/databases/clique-small/queries/09ai.sql,,9,08ae561be8c93619859cdfa539633690e1459258
gpuqo_clique_small,09aj,postgres-gpuqo/scripts/databases/clique-small/queries/09aj.sql,,9,23aca186bcb5753aa34fe2b4a8c0dd8f6c80ee4f
gpuqo_clique_small,10aa,postgres-gpuqo/scripts/databases/clique-small/queries/10aa.sql,,10,a6b0a4e706af062e447b97a86955250380dcc9c3
gpuqo_clique_small,10ab,postgres-gpuqo/scripts/databases/clique-small/queries/10ab.sql,,10,d858788f59129bc84a3eda7da2d741ae74f336b2
gpuqo_clique_small,10ac,postgres-gpuqo/scripts/databases/clique-small/queries/10ac.sql,,10,1051211b0d3b9273fee1257193a9bfd0008873da
gpuqo_clique_small,10ad,postgres-gpuqo/scripts/databases/clique-small/queries/10ad.sql,,10,b330f8348cfc405dc530ca4054afa4edc27f42a3
gpuqo_clique_small,10ae,postgres-gpuqo/scripts/databases/clique-small/queries/10ae.sql,,10,01737cd43d31e64f0564c2513e5d637610fd9323
gpuqo_clique_small,10af,postgres-gpuqo/scripts/databases/clique-small/queries/10af.sql,,10,bae7db6ef5480595756da75f534df83c7d636597
gpuqo_clique_small,10ag,postgres-gpuqo/scripts/databases/clique-small/queries/10ag.sql,,10,2a4bb923a1014f43c0bd18e7c6751921cdd78a60
gpuqo_clique_small,10ah,postgres-gpuqo/scripts/databases/clique-small/queries/10ah.sql,,10,128793876ac6fa22a83fef0f656c958b2d013cd6
gpuqo_clique_small,10ai,postgres-gpuqo/scripts/databases/clique-small/queries/10ai.sql,,10,eac74cf2579cee6c9d33a5fcd01ff059e8566b84
gpuqo_clique_small,10aj,postgres-gpuqo/scripts/databases/clique-small/queries/10aj.sql,,10,4dd8e136eeb0f2d626e4cef6af072d3140b7dac1
gpuqo_clique_small,11aa,postgres-gpuqo/scripts/databases/clique-small/queries/11aa.sql,,11,5360a487981e3eab07b5fad82f041119d56bc3b7
gpuqo_clique_small,11ab,postgres-gpuqo/scripts/databases/clique-small/queries/11ab.sql,,11,520fa9be1a1b10a6da27ffc4c38170888d3e1950
gpuqo_clique_small,11ac,postgres-gpuqo/scripts/databases/clique-small/queries/11ac.sql,,11,9a8d3dff8a38af700391ea8cee0cde73ebda36ee
gpuqo_clique_small,11ad,postgres-gpuqo/scripts/databases/clique-small/queries/11ad.sql,,11,72cb9d73b32b43f91193d9f9debf40039418e2b6
gpuqo_clique_small,11ae,postgres-gpuqo/scripts/databases/clique-small/queries/11ae.sql,,11,d7ca7c4f63db701a4309b96c77f52719089b2588
gpuqo_clique_small,11af,postgres-gpuqo/scripts/databases/clique-small/queries/11af.sql,,11,0f1f30c6d79085d982bb8d7dd9fdecf461729c21
gpuqo_clique_small,11ag,postgres-gpuqo/scripts/databases/clique-small/queries/11ag.sql,,11,aaf4474e285beddfe6abace1951fcce2c298cfa5
gpuqo_clique_small,11ah,postgres-gpuqo/scripts/databases/clique-small/queries/11ah.sql,,11,ee4bf54a7ac0eafcf9c324ce02cef929beb631cb
gpuqo_clique_small,11ai,postgres-gpuqo/scripts/databases/clique-small/queries/11ai.sql,,11,f1951b614618481261f7ce30bebf70b10064aad3
gpuqo_clique_small,11aj,postgres-gpuqo/scripts/databases/clique-small/queries/11aj.sql,,11,e9acc65fd8fbbcc1fec0fc454ad83efbef72dd14
gpuqo_clique_small,12aa,postgres-gpuqo/scripts/databases/clique-small/queries/12aa.sql,,12,90de22942deb6dec948257e13acd9e5f4f911bcd
gpuqo_clique_small,12ab,postgres-gpuqo/scripts/databases/clique-small/queries/12ab.sql,,12,9d41a910e3a8b00e47301dff5b6c1aa126662714
gpuqo_clique_small,12ac,postgres-gpuqo/scripts/databases/clique-small/queries/12ac.sql,,12,396afbb4c7b5ce8b5eed843b476481ab5dc5dcfa
gpuqo_clique_small,12ad,postgres-gpuqo/scripts/databases/clique-small/queries/12ad.sql,,12,194e129037959a1b94266d01e2b63e59a45a3852
gpuqo_clique_small,12ae,postgres-gpuqo/scripts/databases/clique-small/queries/12ae.sql,,12,6cf233503e7db811cd46d9d05173137a6514cab1
gpuqo_clique_small,12af,postgres-gpuqo/scripts/databases/clique-small/queries/12af.sql,,12,a9f6606711528989b3a730f332b515097237f76d
gpuqo_clique_small,12ag,postgres-gpuqo/scripts/databases/clique-small/queries/12ag.sql,,12,a7f1ff71a7d4a660c5195044ffa1287b77972e61
gpuqo_clique_small,12ah,postgres-gpuqo/scripts/databases/clique-small/queries/12ah.sql,,12,335688820dde09b959132a6855bbeb6732b0704b
gpuqo_clique_small,12ai,postgres-gpuqo/scripts/databases/clique-small/queries/12ai.sql,,12,617f7e0057d329f26c3249dbc92d18d0800a6999
gpuqo_clique_small,12aj,postgres-gpuqo/scripts/databases/clique-small/queries/12aj.sql,,12,1db4949cb33af34bbaf36d5288a0410c6e0485c1
gpuqo_clique_small,13aa,postgres-gpuqo/scripts/databases/clique-small/queries/13aa.sql,,13,fa4e98b59d161580cd13f88dac657f4098259ab2
gpuqo_clique_small,13ab,postgres-gpuqo/scripts/databases/clique-small/queries/13ab.sql,,13,0f91f7d85cfd96e56dae53624e210956f2cc9dc7
gpuqo_clique_small,13ac,postgres-gpuqo/scripts/databases/clique-small/queries/13ac.sql,,13,daf230db52015eebc2bd2a0f344d985446e603d2
gpuqo_clique_small,13ad,postgres-gpuqo/scripts/databases/clique-small/queries/13ad.sql,,13,9b5668607bed022fbe3d7da0bae8cbce237fe250
gpuqo_clique_small,13ae,postgres-gpuqo/scripts/databases/clique-small/queries/13ae.sql,,13,b2fab484d0a4c9bd8c98c33decd780f890f98516
gpuqo_clique_small,13af,postgres-gpuqo/scripts/databases/clique-small/queries/13af.sql,,13,5946193039589a084c1304db23b5540e20665b16
gpuqo_clique_small,13ag,postgres-gpuqo/scripts/databases/clique-small/queries/13ag.sql,,13,a0669788a89e80a1a8b340ef77a1afd3dc7d5fa6
gpuqo_clique_small,13ah,postgres-gpuqo/scripts/databases/clique-small/queries/13ah.sql,,13,7f9948aa1b56aa312ce76fc5d2799ebb6f32cd9b
gpuqo_clique_small,13ai,postgres-gpuqo/scripts/databases/clique-small/queries/13ai.sql,,13,6708cc6c7d6d4f1acaff70700d507724b5256318
gpuqo_clique_small,13aj,postgres-gpuqo/scripts/databases/clique-small/queries/13aj.sql,,13,f084b82d8355e949ed9bbb85250a8ceac9fbcefb
gpuqo_clique_small,14aa,postgres-gpuqo/scripts/databases/clique-small/queries/14aa.sql,,14,600d2c142e0495ce93ea777abf14abe1ee33e767
gpuqo_clique_small,14ab,postgres-gpuqo/scripts/databases/clique-small/queries/14ab.sql,,14,125fa85cae90ffb4cdd5dcdb9f854f905f1ece9d
gpuqo_clique_small,14ac,postgres-gpuqo/scripts/databases/clique-small/queries/14ac.sql,,14,3188c14747c92641b886465564fb68cd104d057d
gpuqo_clique_small,14ad,postgres-gpuqo/scripts/databases/clique-small/queries/14ad.sql,,14,b11cc09c6cd860e1d1d79dd016569fadc5807efd
gpuqo_clique_small,14ae,postgres-gpuqo/scripts/databases/clique-small/queries/14ae.sql,,14,dc01a701a5cf58935646281d84bdce44bf6410da
gpuqo_clique_small,14af,postgres-gpuqo/scripts/databases/clique-small/queries/14af.sql,,14,afabf1f7061e2d1f9dd147c262afefc1aef3b50a
gpuqo_clique_small,14ag,postgres-gpuqo/scripts/databases/clique-small/queries/14ag.sql,,14,25ab3f2722aa605fa4e366dd942521f13aa7ed6e
gpuqo_clique_small,14ah,postgres-gpuqo/scripts/databases/clique-small/queries/14ah.sql,,14,bf320df6dd229fb8fb9d57fc7601b2cac8853e25
gpuqo_clique_small,14ai,postgres-gpuqo/scripts/databases/clique-small/queries/14ai.sql,,14,9653e67807aa21c220a3b21dc4460c7400b078df
gpuqo_clique_small,14aj,postgres-gpuqo/scripts/databases/clique-small/queries/14aj.sql,,14,06a3c0867a77afe7d19ac9d785985003adf963f1
gpuqo_clique_small,15aa,postgres-gpuqo/scripts/databases/clique-small/queries/15aa.sql,,15,921989c4e7766a83e448b4f48ae69af39d547de2
gpuqo_clique_small,15ab,postgres-gpuqo/scripts/databases/clique-small/queries/15ab.sql,,15,86b4f3ec896ca5224d761f64b900b72f8682fbc0
gpuqo_clique_small,15ac,postgres-gpuqo/scripts/databases/clique-small/queries/15ac.sql,,15,9d9a369da1bcff4c7cb60a13c6e1244775c8bb1f
gpuqo_clique_small,15ad,postgres-gpuqo/scripts/databases/clique-small/queries/15ad.sql,,15,6947ce8ebb7606c02c2d1135309cea3f9df51b1f
gpuqo_clique_small,15ae,postgres-gpuqo/scripts/databases/clique-small/queries/15ae.sql,,15,175ed5f36366856886fee52ac30fd5da3e99ad9f
gpuqo_clique_small,15af,postgres-gpuqo/scripts/databases/clique-small/queries/15af.sql,,15,e806a572b75f76c41cc369edac145c2d79d064c0
gpuqo_clique_small,15ag,postgres-gpuqo/scripts/databases/clique-small/queries/15ag.sql,,15,7dc1531cb1a3fb7c2ccb7dc88874546fbe43d37a
gpuqo_clique_small,15ah,postgres-gpuqo/scripts/databases/clique-small/queries/15ah.sql,,15,059732a06296f70210185186d66d38cbd692777f
gpuqo_clique_small,15ai,postgres-gpuqo/scripts/databases/clique-small/queries/15ai.sql,,15,b6d26614d6014c68c8563c46ddb4213dae1cb22e
gpuqo_clique_small,15aj,postgres-gpuqo/scripts/databases/clique-small/queries/15aj.sql,,15,a88ec575c4fa59cec0069814604885bca363a548
gpuqo_clique_small,16aa,postgres-gpuqo/scripts/databases/clique-small/queries/16aa.sql,,16,b3cdf968941aa83526e7b4685d1e855e02303408
gpuqo_clique_small,16ab,postgres-gpuqo/scripts/databases/clique-small/queries/16ab.sql,,16,c91cf3e5366eaa52a87eb59f902ca66073c858aa
gpuqo_clique_small,16ac,postgres-gpuqo/scripts/databases/clique-small/queries/16ac.sql,,16,2b7b6ef91751aa31ef412defd6602c4c83d48eed
gpuqo_clique_small,16ad,postgres-gpuqo/scripts/databases/clique-small/queries/16ad.sql,,16,fa710c503130ccfaec8baa3238c7e35d2766af93
gpuqo_clique_small,16ae,postgres-gpuqo/scripts/databases/clique-small/queries/16ae.sql,,16,555863bd8055357631dac87f0ba9940b52f57ca4
gpuqo_clique_small,16af,postgres-gpuqo/scripts/databases/clique-small/queries/16af.sql,,16,b9d0396a35adba90a437cde37671125db682e9a8
gpuqo_clique_small,16ag,postgres-gpuqo/scripts/databases/clique-small/queries/16ag.sql,,16,eafb0aef12fdcd77b54bfa4e85e5bec88c330a92
gpuqo_clique_small,16ah,postgres-gpuqo/scripts/databases/clique-small/queries/16ah.sql,,16,0305930c9f0137ffc2936851d79b49e77e09fcef
gpuqo_clique_small,16ai,postgres-gpuqo/scripts/databases/clique-small/queries/16ai.sql,,16,af63eb57b5e410ccf4c779d7ff696d70177df8e0
gpuqo_clique_small,16aj,postgres-gpuqo/scripts/databases/clique-small/queries/16aj.sql,,16,844a8a1bb4f8af1626d80e3e8c8c3473a1197de5
gpuqo_star_small,02aa,postgres-gpuqo/scripts/databases/star-small/queries/02aa.sql,,2,d68f22688f969cc32d4c953f7c88cec73995490c
gpuqo_star_small,02ab,postgres-gpuqo/scripts/databases/star-small/queries/02ab.sql,,2,0d20acb668405521569eb35972901a34fbb1cb05
gpuqo_star_small,02ac,postgres-gpuqo/scripts/databases/star-small/queries/02ac.sql,,2,560821c447617a5301fc73cfa38d64c415043894
gpuqo_star_small,02ad,postgres-gpuqo/scripts/databases/star-small/queries/02ad.sql,,2,560821c447617a5301fc73cfa38d64c415043894
gpuqo_star_small,02ae,postgres-gpuqo/scripts/databases/star-small/queries/02ae.sql,,2,1cc2c114b30e3d135e1a55bea79f5f07ccd8b48b
gpuqo_star_small,02af,postgres-gpuqo/scripts/databases/star-small/queries/02af.sql,,2,9363c205b4e25b300a0e5a204794d3537bf9b339
gpuqo_star_small,02ag,postgres-gpuqo/scripts/databases/star-small/queries/02ag.sql,,2,3230a77b63bf773026fd4f3b8c133934e29d852b
gpuqo_star_small,02ah,postgres-gpuqo/scripts/databases/star-small/queries/02ah.sql,,2,560821c447617a5301fc73cfa38d64c415043894
gpuqo_star_small,02ai,postgres-gpuqo/scripts/databases/star-small/queries/02ai.sql,,2,84106352100b466ae28edb45e5008bf0d493395f
gpuqo_star_small,02aj,postgres-gpuqo/scripts/databases/star-small/queries/02aj.sql,,2,81c8834214d77c4d85d1addd4021730233724bf3
gpuqo_star_small,03aa,postgres-gpuqo/scripts/databases/star-small/queries/03aa.sql,,3,b4d6a37122da6d2ec7ea6c28e2e8b0973d9d1ded
gpuqo_star_small,03ab,postgres-gpuqo/scripts/databases/star-small/queries/03ab.sql,,3,9b488e1e6da7b2e688488e30d79e5fe306944c5e
gpuqo_star_small,03ac,postgres-gpuqo/scripts/databases/star-small/queries/03ac.sql,,3,8e9d6daa0791f9329f17c507ba0a75a953cbe4af
gpuqo_star_small,03ad,postgres-gpuqo/scripts/databases/star-small/queries/03ad.sql,,3,91fe4a564e5c1526fd3e69a860f5cb0d318c5eb6
gpuqo_star_small,03ae,postgres-gpuqo/scripts/databases/star-small/queries/03ae.sql,,3,d632c2580a4d4f89b4d1d31e9b27d27e054b26b2
gpuqo_star_small,03af,postgres-gpuqo/scripts/databases/star-small/queries/03af.sql,,3,74542df6e4a4ab28c49ae7c5ffc62c19646136e2
gpuqo_star_small,03ag,postgres-gpuqo/scripts/databases/star-small/queries/03ag.sql,,3,3b2c0428c52bffbefda08829e176bdd8c89f4d51
gpuqo_star_small,03ah,postgres-gpuqo/scripts/databases/star-small/queries/03ah.sql,,3,b96c3b47012faab4d8ac34409b34cb5262c21adf
gpuqo_star_small,03ai,postgres-gpuqo/scripts/databases/star-small/queries/03ai.sql,,3,5faa66a3aec8c33d3df975560852c1d14fe87c11
gpuqo_star_small,03aj,postgres-gpuqo/scripts/databases/star-small/queries/03aj.sql,,3,bab275b697b465164d4411ff3e07a2243c9974f8
gpuqo_star_small,04aa,postgres-gpuqo/scripts/databases/star-small/queries/04aa.sql,,4,f15183f804f2eb7250326bb04b70b9391043fa1d
gpuqo_star_small,04ab,postgres-gpuqo/scripts/databases/star-small/queries/04ab.sql,,4,330b3fbe708d7ba4bc93fe84321bfa4269f14d26
gpuqo_star_small,04ac,postgres-gpuqo/scripts/databases/star-small/queries/04ac.sql,,4,a2180ccaadb4a755a7fcd506eb431889f52a5101
gpuqo_star_small,04ad,postgres-gpuqo/scripts/databases/star-small/queries/04ad.sql,,4,90d1f678e09efc0335dd4a7f8c5f480257fc46c6
